entity,n-revs
src/renderers/native/ReactNative/__mocks__/deepFreezeAndThrowOnMutationInDev.js,1
src/renderers/shared/{utils => stack}/PooledClass.js,1
src/{browser/ui/dom/components => renderers/dom/client/wrappers}/__tests__/ReactDOMOption-test.js,1
src/renderers/dom/{ => stack}/client/ReactDOMIDOperations.js,1
src/renderers/dom/{client => shared}/syntheticEvents/SyntheticKeyboardEvent.js,1
fixtures/text-inputs/index.html,1
{src/test => vendor/jasmine}/SuiteView.js,1
src/{core => renderers/shared/reconciler}/ReactLifeCycle.js,1
docs/{cookbook => tips}/03-if-else-in-JSX.md,1
docs/{docs => community}/examples.zh-CN.md,1
src/renderers/dom/{stack/client => shared}/__tests__/ReactMount-test.js,1
{npm-jsx_orphaned_brackets_transformer => packages/jsx_orphaned_brackets_transformer}/run.js,1
src/renderers/{shared/shared => }/__tests__/ReactChildReconciler-test.js,1
src/{React.js => umd/ReactUMDEntry.js},1
{src/test => vendor/jasmine}/jasmine-support.js,1
npm-jsx_whitespace_transform/{run => run.js},1
docs/_posts/{2014-10-16-community-roundup-15.md => 2014-10-17-community-roundup-23.md},1
packages/react-codemod/test/pure-render-mixin-test2.js,1
src/renderers/dom/{client => shared}/syntheticEvents/SyntheticInputEvent.js,1
React/AnalyticsEventPluginFactory.js,1
src/renderers/shared/{stack => shared}/event/PluginModuleType.js,1
React/domUtils/__tests__/DOMPropertyOperations-test.js,1
src/vendor/core/{objMap.js => mapObject.js},1
src/browser/{ => ui}/dom/components/ReactDOMImg.js,1
React/utils/__tests__/ImmutableObject-test.js,1
React/utils/__tests__/joinClasses-test.js,1
React/SimpleEventPlugin.js,1
React/utils/__tests__/memoizeStringOnly-test.js,1
src/renderers/native/{ReactNative => }/ReactNative.js,1
src/{core => renderers/shared/reconciler}/__tests__/ReactCompositeComponent-test.js,1
src/node_modules/README.md,1
docs/docs/refactor/{00-table-of-contents.md => OUTLINE.md},1
docs/_css/bourbon/functions/_grid-width.scss,1
{npm-react => packages/react}/addons/CSSTransitionGroup.js,1
docs/cookbook/{cb-03-if-else-in-JSX tip.md => 03-if-else-in-JSX tip.md},1
{scripts => fixtures}/attribute-behavior/src/App.js,1
React/ex.js,1
docs/cookbook/{cb-10-props-in-getInitialSate-as-anti-pattern.md => 10-props-in-getInitialSate-as-anti-pattern.md},1
src/renderers/native/{ReactNative => }/__mocks__/deepDiffer.js,1
docs/_js/html5shiv.min.js,1
src/dom/insertNodeAt.js,1
React/invariant.js,1
src/renderers/shared/{stack/reconciler => shared}/__tests__/ReactStatelessComponent-test.js,1
docs/docs/{ref-09-glossary.md => ref-10-glossary.md},1
src/{browser => renderers/dom/client}/eventPlugins/TapEventPlugin.js,1
src/{shared/utils => renderers/shared/stack}/__tests__/PooledClass-test.js,1
src/{ => shared}/utils/isTextInputElement.js,1
src/{core => renderers/shared/reconciler}/__tests__/refs-test.js,1
React/hyphenate.js,1
docs/downloads/react-0.5.2.zip,1
docs/tips/17-children-undefined-ko-KR.md,1
src/{browser => renderers/dom/client}/eventPlugins/__tests__/EnterLeaveEventPlugin-test.js,1
docs/downloads/react-0.12.0-rc1.zip,1
src/{ => isomorphic}/classic/types/ReactPropTypes.js,1
src/renderers/shared/{ => stack}/event/EventPluginHub.js,1
src/isomorphic/devtools/{ReactNativeOperationHistoryDevtool.js => ReactHostOperationHistoryDevtool.js},1
src/{vendor => vendor_deprecated}/core/copyProperties.js,1
all/HtmlReporter.js,1
src/{event/synthetic => browser/syntheticEvents}/SyntheticKeyboardEvent.js,1
docs/cookbook/10-props-in-getInitialSate-as-anti-pattern-tip.md,1
src/addons/transitions/__tests__/{ReactTransitionKeySet-test.js => ReactTransitionChildMapping-test.js},1
docs/downloads/react-0.13.0-rc1.zip,1
src/{core => renderers/shared/reconciler}/__tests__/ReactComponentLifeCycle-test.js,1
src/renderers/shared/{ => stack}/reconciler/ReactMultiChildUpdateTypes.js,1
fixtures/packaging/systemjs-builder/prod/package.json,1
docs/{docs => community}/conferences.ko-KR.md,1
src/browser/dom/getEventKey.js,1
scripts/bench/benchmarks/pe-functional-components/index.html,1
src/{environment => browser/server}/ReactMarkupChecksum.js,1
src/{domUtils => dom}/DOMProperty.js,1
React/cx.js,1
docs/docs/{refactor => }/04-multiple-components.md,1
{npm-react-codemod => packages/react-codemod}/test/findDOMNode-test.js,1
src/renderers/shared/{stack/reconciler => shared/event}/ReactEventEmitterMixin.js,1
React/ReactDOMNodeCache.js,1
src/shared/vendor/core/emptyObject.js,1
src/{browser => renderers/dom/client}/__tests__/findDOMNode-test.js,1
src/renderers/shared/stack/reconciler/ReactInstanceHandles.js,1
fixtures/attribute-behavior/src/react-loader.js,1
src/{browser => renderers/dom/client}/eventPlugins/AnalyticsEventPluginFactory.js,1
src/{isomorphic => renderers/shared}/devtools/__tests__/ReactComponentTreeDevtool-test.native.js,1
src/browser/__tests__/ReactMount-test.js,1
src/renderers/dom/{client => shared}/utils/getEventModifierState.js,1
fixtures/packaging/systemjs-builder/{ => dev}/input.js,1
docs/downloads/react-0.11.2.zip,1
packages/react-codemod/.npmignore,1
src/browser/{ => ui}/ReactDOMSelection.js,1
src/shared/vendor/core/emptyFunction.js,1
fixtures/packaging/rjs/{ => dev}/input.js,1
src/{domUtils => dom}/__tests__/CSSPropertyOperations-test.js,1
fixtures/{ => src/components/fixtures}/range-inputs/README.md,1
src/renderers/dom/client/wrappers/{AutoFocusMixin.js => AutoFocusUtils.js},1
docs/img/blog/cra-dynamic-import.gif,1
fixtures/attribute-behavior/src/registerServiceWorker.js,1
React/hasArrayNature.js,1
fixtures/fiber-debugger/src/Editor.js,1
src/renderers/dom/{shared => stack/client}/ReactDOMTextComponent.js,1
docs/_posts/2017-09-25-react-v15.6.2.md,1
src/renderers/dom/shared/createMicrosoftUnsafeLocalFunction.js,1
src/{utils => isomorphic/deprecated}/joinClasses.js,1
vendor/jasmine/HtmlReporter.js,1
src/renderers/shared/{ => stack}/reconciler/ReactInstanceMap.js,1
src/renderers/{dom/fiber => shared}/ReactDOMFrameScheduling.js,1
{examples/fiber/debugger => fixtures/fiber-debugger}/src/App.js,1
docs/_posts/{2015-03-03-community-roundup-25.md => 2015-03-04-community-roundup-25.md},1
src/{core => renderers/shared/reconciler}/ReactOwner.js,1
src/renderers/shared/{ => stack}/reconciler/ReactChildReconciler.js,1
src/renderers/{shared/shared => }/__tests__/ReactStateSetters-test.js,1
src/renderers/{shared/shared => }/__tests__/ReactMultiChild-test.js,1
React/mergeHelpers.js,1
src/{ => renderers/shared}/event/eventPlugins/__tests__/ResponderEventPlugin-test.js,1
React/BrowserEnv.js,1
src/browser/{ => ui}/dom/__tests__/CSSProperty-test.js,1
scripts/attribute-behavior/public/react.production.min.js,1
vendor/jasmine/SuiteView.js,1
src/{ => shared}/vendor/stubs/ReactErrorUtils.js,1
docs/cookbook/{cb-06-style-prop-value-px tip.md => 06-style-prop-value-px tip.md},1
docs/{ => community}/support.md,1
src/renderers/shared/{ => stack}/reconciler/__tests__/ReactStateSetters-test.js,1
src/{ => shared}/vendor/stubs/EventListener.js,1
src/renderers/native/ReactNative/__mocks__/JSTimersExecution.js,1
fixtures/packaging/browserify/package.json,1
src/renderers/{shared/shared/event => }/__tests__/EventPluginHub-test.js,1
npm-react-codemod/test/pure-render-mixin-test2.output.js,1
src/{core => renderers/shared/reconciler}/ReactMultiChildUpdateTypes.js,1
src/{ => shared}/utils/accumulate.js,1
src/renderers/dom/client/eventPlugins/__tests__/BeforeInputEventPlugin-test.js,1
{npm-react-codemod => packages/react-codemod}/react-codemod,1
fixtures/packaging/webpack/{ => dev}/config.js,1
src/browser/dom/components/createFullPageComponent.js,1
React/mergeDeep.js,1
{src/test => vendor/jasmine}/console.js,1
src/browser/{ => ui}/dom/__tests__/getNodeForCharacterOffset-test.js,1
{npm-react => packages/react}/addons/LinkedStateMixin.js,1
src/renderers/dom/client/syntheticEvents/SyntheticTransitionEvent.js,1
src/{renderers/shared/reconciler => isomorphic/classic/element}/ReactCurrentOwner.js,1
src/{ => renderers}/shared/utils/__tests__/Transaction-test.js,1
fixtures/dom/src/components/fixtures/input-change-events/RadioGroupFixture.js,1
src/renderers/dom/{ReactDOM.js => ReactDOMStackEntry.js},1
React/core/__tests__/ReactProps-test.js,1
{npm-jsx_whitespace_transform => npm-jsx_whitespace_transformer}/package.json,1
src/renderers/dom/{client => shared}/__tests__/validateDOMNesting-test.js,1
docs/docs/{10.2-form-input-binding-sugar.md => addons-two-way-binding-helpers.md},1
src/{browser/ui/dom/components => renderers/dom/client/wrappers}/ReactDOMButton.js,1
src/{ => browser}/dom/components/ReactDOMForm.js,1
packages/react/addons/shallowCompare.js,1
src/vendor/core/dom/nodeContains.js,1
src/{browser => renderers/dom/client}/__tests__/ReactDOM-test.js,1
src/{ => isomorphic}/modern/class/__tests__/ReactCoffeeScriptClass-test.coffee,1
npm-react-codemod/test/findDOMNode-test.js,1
src/{shared/utils => renderers/dom/shared}/quoteAttributeValueForBrowser.js,1
src/browser/dom/CSSPropertyOperations.js,1
src/browser/{ => ui}/__tests__/ReactDOMIDOperations-test.js,1
React/ReactStateSetters.js,1
React/ReactDefaultInjection.js,1
src/{browser => renderers/dom}/server/ReactServerRenderingTransaction.js,1
docs/_posts/2016-01-08-A-implies-B-does-not-imply-B-implies-A.md,1
docs/downloads/react-0.5.0.zip,1
src/{event/synthetic => browser/syntheticEvents}/SyntheticFocusEvent.js,1
docs/img/tutorial/tictac-empty.png,1
{examples/fiber/debugger => fixtures/fiber-debugger}/src/index.css,1
React/ge.js,1
src/{core => browser}/getReactRootElementInContainer.js,1
src/{shared/utils => renderers/dom/shared}/escapeTextContentForBrowser.js,1
React/ReactNativeComponent.js,1
eslint-rules/README.md,1
{npm-react-codemod => packages/react-codemod}/test/pure-render-mixin-test3.js,1
fixtures/packaging/browserify/prod/package.json,1
scripts/{error-codes => print-warnings}/print-warnings.js,1
src/renderers/shared/stack/reconciler/{ReactNativeComponent.js => ReactHostComponent.js},1
src/renderers/dom/{client => shared}/utils/getEventTarget.js,1
src/{ => browser}/dom/Danger.js,1
src/{ => shared}/utils/memoizeStringOnly.js,1
src/{ => renderers/shared}/event/EventConstants.js,1
fixtures/attribute-behavior/src/index.css,1
docs/img/blog/steve_reverse.gif,1
scripts/rollup/shims/react-native/ReactGlobalSharedState.js,1
docs/docs/10.7-pure-render-mixin.ko-KR.md,1
packages/react-codemod/test/pure-render-mixin-test3.js,1
scripts/attribute-behavior/src/react-loader.js,1
src/classic/propTypes/ReactPropTypes.js,1
src/shared/utils/__tests__/shallowEqual-test.js,1
React/TouchEventUtils.js,1
src/browser/{ => ui}/dom/__tests__/Danger-test.js,1
npm-react-codemod/test/pure-render-mixin-test3.output.js,1
src/renderers/{shared/shared => }/__tests__/ReactEmptyComponent-test.js,1
{examples/fiber/debugger => fixtures/fiber-debugger}/src/index.js,1
src/browser/dom/components/__tests__/ReactDOMButton-test.js,1
src/{browser => renderers/dom/client}/syntheticEvents/SyntheticInputEvent.js,1
src/browser/eventPlugins/__tests__/SelectEventPlugin-test.js,1
docs/downloads/react-0.4.1.zip,1
docs/_posts/2016-03-16-react-v15-rc2.md,1
fixtures/fiber-debugger/.env,1
docs/_posts/2014-10-16-community-roundup-15.md,1
{bin/jsx_react_0.8_to_0.9_codemod => npm-jsx_whitespace_transform}/transforms/react.js,1
src/{core => renderers/shared/reconciler}/__tests__/ReactCompositeComponentError-test.js,1
src/{isomorphic => renderers/shared}/ReactInstrumentation.js,1
React/DOMProperty.js,1
src/renderers/{shared/shared => }/__tests__/ReactMockedComponent-test.js,1
docs/_css/bourbon/helpers/_convert-units.scss,1
{examples/fiber/debugger => fixtures/fiber-debugger}/public/index.html,1
docs/downloads/react-0.3.2.zip,1
fixtures/packaging/browserify/prod/.gitignore,1
src/{core => addons}/ReactComponentWithPureRenderMixin.js,1
src/{ => browser}/dom/components/createFullPageComponent.js,1
React/React.js,1
src/{ => shared}/utils/shallowEqual.js,1
src/{domUtils => dom}/DOMPropertyOperations.js,1
src/{ => renderers}/shared/utils/__tests__/accumulateInto-test.js,1
src/renderers/dom/{client => shared}/eventPlugins/__tests__/FallbackCompositionState-test.js,1
docs/docs/{10.8-perf.md => 10.9-perf.md},1
fixtures/text-inputs/README.md,1
src/renderers/{ => shared}/server/ReactServerRenderer.js,1
src/test/jasmine-support.js,1
packages/react/addons/LinkedStateMixin.js,1
docs/docs/10.8-perf.ko-KR.md,1
npm-react/addons/update.js,1
examples/{jquery-bootstrap/thirdparty => shared/css}/bootstrap.min.css,1
packages/jsx_orphaned_brackets_transformer/package.json,1
src/renderers/native/{ReactNative => }/ReactNativeComponentTree.js,1
fixtures/ssr/public/index.html,1
docs/docs/{refactor => }/06-forms.md,1
{scripts => fixtures}/attribute-behavior/yarn.lock,1
src/renderers/native/{ReactNative => }/__mocks__/JSTimersExecution.js,1
{scripts => fixtures}/attribute-behavior/public/favicon.ico,1
docs/img/blog/versioning-3.png,1
src/renderers/native/__mocks__/JSTimersExecution.js,1
src/renderers/native/ReactNative/ReactNativeComponentTree.js,1
fixtures/packaging/webpack/package.json,1
scripts/rollup/shims/react-native/PooledClass.js,1
packages/react/addons/TransitionGroup.js,1
docs/{cookbook => tips}/09-componentWillReceiveProps-not-triggered-after-mounting.md,1
src/renderers/dom/{ReactDOMServerStream.js => ReactDOMServerStreamEntry.js},1
React/ReactCurrentOwner.js,1
{scripts => fixtures}/attribute-behavior/README.md,1
src/{ => shared}/vendor/core/ExecutionEnvironment.js,1
src/{event/synthetic => browser/syntheticEvents}/SyntheticClipboardEvent.js,1
src/renderers/native/{ReactNative => }/__mocks__/View.js,1
src/core/{ReactLegacyDescriptor.js => ReactLegacyElement.js},1
docs/docs/tutorial.jp.md,1
React/event/synthetic/__tests__/SyntheticEvent-test.js,1
src/renderers/shared/{stack/reconciler => shared}/__tests__/ReactCompositeComponentState-test.js,1
npm-react-tools/main.js,1
src/browser/getReactRootElementInContainer.js,1
jest/jest.d.ts,1
{scripts => fixtures}/attribute-behavior/public/react-dom.production.min.js,1
scripts/error-codes/{dev-expression-with-codes.js => replace-invariant-error-codes.js},1
React/core/__tests__/ReactMount-test.js,1
src/{browser => renderers/dom/client}/ClientReactRootIndex.js,1
docs/{docs => community}/complementary-tools.zh-CN.md,1
packages/react-noop-renderer/README.md,1
src/{utils => isomorphic/deprecated}/cloneWithProps.js,1
fixtures/packaging/{webpack/input.js => brunch/prod/app/initialize.js},1
React/ExecutionEnvironment.js,1
src/browser/dom/getNodeForCharacterOffset.js,1
src/dom/getNodeForCharacterOffset.js,1
React/ReactTextComponent.js,1
src/renderers/dom/{stack/client => shared}/__tests__/findDOMNode-test.js,1
fixtures/packaging/webpack/.gitignore,1
src/{core/ReactComponentEnvironment.js => browser/ReactBrowserComponentMixin.js},1
src/renderers/native/{vendor/react/platformImplementations/universal/worker => NodeHandle}/UniversalWorkerNodeHandle.js,1
src/shared/vendor/core/dom/isNode.js,1
fixtures/src/{styles/App.css => style.css},1
fixtures/packaging/webpack-alias/{ => dev}/package.json,1
src/{event/synthetic => browser/syntheticEvents}/SyntheticWheelEvent.js,1
src/renderers/dom/{shared => stack/client}/ReactDOMComponent.js,1
src/isomorphic/deprecated/joinClasses.js,1
packages/react-codemod/test/class-test3.js,1
packages/react/addons/update.js,1
docs/{_css => css}/react.scss,1
src/{core => renderers/shared/reconciler}/__tests__/ReactComponent-test.js,1
src/shared/vendor/core/toArray.js,1
examples/shared/thirdparty/bootstrap.min.js,1
docs/downloads/react-0.14.2.zip,1
fixtures/packaging/webpack/dev/package.json,1
src/{ => shared}/utils/adler32.js,1
src/{core => renderers/shared/stack/reconciler}/__tests__/ReactErrorBoundaries-test.js,1
src/renderers/shared/{ => stack}/reconciler/__tests__/ReactCompositeComponentState-test.js,1
src/renderers/native/{ReactNative => }/__mocks__/RCTEventEmitter.js,1
src/{ => browser}/dom/components/AutoFocusMixin.js,1
src/renderers/dom/client/eventPlugins/__tests__/SimpleEventPlugin-test.js,1
src/shared/vendor/performance/performanceNow.js,1
{npm-react-codemod => packages/react-codemod}/README.md,1
fixtures/dom/README.md,1
docs/_posts/{2013-11-04-thinking-in-react.md => 2013-11-05-thinking-in-react-md},1
docs/downloads/react-0.13.3.zip,1
src/{browser/ui/dom/components => renderers/dom/client/wrappers}/ReactDOMIframe.js,1
{npm-react-codemod => packages/react-codemod}/test/findDOMNode-test.output.js,1
src/{ => shared}/vendor/core/dom/isNode.js,1
docs/_css/bourbon/helpers/_radial-gradient-parser.scss,1
docs/_css/bourbon/css3/_backface-visibility.scss,1
React/CSSProperty.js,1
src/browser/ui/dom/{DefaultDOMPropertyConfig.js => HTMLDOMPropertyConfig.js},1
src/{environment => browser/server}/__tests__/ReactServerRendering-test.js,1
src/{core => renderers/shared/reconciler}/__tests__/ReactUpdates-test.js,1
fixtures/{ => dom}/src/components/fixtures/textareas/index.js,1
src/{browser => renderers/dom}/server/ReactServerRendering.js,1
src/renderers/{shared/shared => }/__tests__/ReactComponentLifeCycle-test.js,1
packages/react-dom/unstable-native-dependencies.js,1
{examples/fiber/debugger => fixtures/fiber-debugger}/public/favicon.ico,1
src/addons/link/__tests__/LinkedInput-test.js,1
src/{browser/ui => renderers/dom/client}/__tests__/ReactMount-test.js,1
src/{browser/ui/dom/components => renderers/dom/client/wrappers}/__tests__/LocalEventTrapMixin-test.js,1
docs/_css/bourbon/css3/_filter.scss,1
scripts/rollup/shims/react-native/takeSnapshot.js,1
src/isomorphic/devtools/ReactInvalidSetStateWarningDevTool.js,1
src/renderers/shared/{stack/reconciler => shared}/ReactInstanceMap.js,1
src/{core => renderers/shared/reconciler}/__tests__/ReactInstanceHandles-test.js,1
src/{browser => renderers/dom/client}/eventPlugins/BeforeInputEventPlugin.js,1
src/shared/vendor/core/dom/isTextNode.js,1
docs/img/blog/gpu-cursor-move.gif,1
{src/test => vendor/jasmine}/ReporterView.js,1
src/{core => renderers/shared/reconciler}/__tests__/ReactStateSetters-test.js,1
React/CallbackRegistry.js,1
fixtures/packaging/webpack/dev/.gitignore,1
fixtures/dom/src/components/fixtures/textareas/README.md,1
docs/community/videos.it-IT.md,1
src/renderers/{shared/hooks => }/__tests__/ReactComponentTreeHook-test.native.js,1
src/browser/{ => ui}/ReactMount.js,1
packages/react-dom/server.browser.js,1
fixtures/attribute-behavior/src/attributes.js,1
src/{ => browser}/dom/dangerousStyleValue.js,1
docs/docs/{10.8-pure-render-mixin.md => reference-pure-render-mixin.md},1
src/browser/{ => ui}/ReactEventTopLevelCallback.js,1
src/{browser/ui/dom => renderers/dom/client/utils}/getEventTarget.js,1
src/test/ReporterView.js,1
src/renderers/dom/{client/wrappers => shared/utils}/AutoFocusUtils.js,1
src/renderers/dom/{client => shared}/__tests__/inputValueTracking-test.js,1
fixtures/selects/README.md,1
src/browser/{ => ui}/dom/components/ReactDOMOption.js,1
src/classic/{propTypes => types}/__tests__/ReactPropTypes-test.js,1
src/{environment => browser}/__tests__/ReactWebWorker-test.js,1
src/{core => renderers/shared/reconciler}/__tests__/ReactMultiChildReconcile-test.js,1
src/{core => classic/propTypes}/ReactPropTypeLocationNames.js,1
src/{browser/ui/dom => renderers/dom/shared}/__tests__/CSSProperty-test.js,1
docs/docs/{09.4-test-utils.md => 10.4-test-utils.md},1
src/renderers/{shared/shared => }/__tests__/ReactMultiChildReconcile-test.js,1
src/{ => renderers}/shared/utils/PooledClass.js,1
src/shared/vendor/core/monitorCodeUse.js,1
src/renderers/dom/stack/client/renderSubtreeIntoContainer.js,1
{bin/jsx_react_0.8_to_0.9_codemod => npm-jsx_whitespace_transform}/transforms/xjs.js,1
docs/{docs => community}/conferences.md,1
{npm-react-core => npm-react}/addons.js,1
src/{ => browser}/eventPlugins/AnalyticsEventPluginFactory.js,1
src/{core => renderers/shared/reconciler}/ReactCompositeComponent.js,1
React/core/__tests__/ReactStateSetters-test.js,1
src/renderers/native/{ReactNative => }/__mocks__/InitializeJavaScriptAppEngine.js,1
src/{ => shared}/vendor/core/dom/focusNode.js,1
docs/_css/bourbon/functions/_golden-ratio.scss,1
grunt/data/header-template-extended.txt => scripts/rollup/shims/facebook-www/onlyChild.js,1
scripts/perf-counters/Makefile,1
src/{ => browser}/dom/filterAttributes.js,1
src/{core => classic/class}/ReactDoNotBindDeprecated.js,1
src/renderers/shared/{stack => shared}/event/EventPluginRegistry.js,1
docs/downloads/react-0.14.4.zip,1
src/renderers/native/{ReactIOS/IOSDefaultEventPluginOrder.js => ReactNativeEventPluginOrder.js},1
React/PooledClass.js,1
npm-react/addons/Perf.js,1
npm-react-codemod/test/class-test2.js,1
npm-react/addons/cloneWithProps.js,1
src/renderers/dom/{client => shared}/__tests__/ReactDOMComponentTree-test.js,1
src/shared/vendor/core/hyphenateStyleName.js,1
src/{isomorphic => renderers/shared}/devtools/ReactInvalidSetStateWarningDevTool.js,1
docs/docs/{ref-09-glossary.it-IT.md => ref-10-glossary.it-IT.md},1
src/renderers/native/{ReactNative => }/__mocks__/RCTLog.js,1
docs/downloads/react-15.4.0.zip,1
{scripts => fixtures}/attribute-behavior/public/react.production.min.js,1
src/isomorphic/deprecated/__tests__/joinClasses-test.js,1
scripts/perf-counters/index.js,1
docs/_includes/footer.html,1
fixtures/{ => dom}/package.json,1
packages/react/addons/renderSubtreeIntoContainer.js,1
src/renderers/dom/{stack/client => shared}/__tests__/ReactDOM-test.js,1
src/renderers/dom/{ => stack}/client/__tests__/ReactMount-test.js,1
npm-react/addons/shallowCompare.js,1
src/renderers/native/{ReactNative => }/ReactNativeContainerInfo.js,1
src/renderers/shared/server/{ReactServerRenderer.js => ReactPartialRenderer.js},1
src/{ => renderers}/shared/utils/ReactErrorUtils.js,1
src/{browser/ui => renderers/dom/client}/ReactDOMSelection.js,1
src/renderers/dom/client/utils/getTextContentAccessor.js,1
fixtures/{ => dom}/src/components/App.js,1
docs/downloads/react-0.14.7.zip,1
examples/{click-counter => basic-click-counter}/Index.html,1
docs/cookbook/04-self-closing-tag tip.md,1
src/{renderers/native => }/__mocks__/UIManager.js,1
docs/downloads/react-0.14.1.zip,1
src/renderers/dom/{client => shared}/eventPlugins/FallbackCompositionState.js,1
src/renderers/native/ReactNative/__mocks__/TextInputState.js,1
src/{browser/ui => renderers/dom/shared}/__tests__/ReactDOMTextComponent-test.js,1
React/memoizeStringOnly.js,1
src/renderers/shared/{ => stack}/reconciler/ReactRef.js,1
fixtures/ssr/package.json,1
src/browser/{ => ui}/dom/components/__tests__/ReactDOMSelect-test.js,1
docs/docs/{tutorial.md => refactor/09.1-tutorial.md},1
fixtures/packaging/systemjs-builder/build.js,1
src/vendor/core/{createArrayFrom.js => createArrayFromMixed.js},1
docs/_css/bourbon/css3/_border-radius.scss,1
src/{ => shared}/vendor/core/warning.js,1
React/Danger.js,1
fixtures/attribute-behavior/src/App.css,1
docs/img/blog/versioning-2.png,1
docs/_layouts/tutorial.html,1
src/{utils => vendor/immutable}/ImmutableObject.js,1
src/{shared/vendor/third_party/webcomponents.js => __mocks__/vendor/third_party/WebComponents.js},1
scripts/bench/yarn.lock,1
fixtures/packaging/brunch/.gitignore,1
src/renderers/shared/{devtools/ReactInvalidSetStateWarningDevTool.js => hooks/ReactInvalidSetStateWarningHook.js},1
all/PrintReporter.js,1
grunt/config/{commonjs.js => bundle.js},1
src/{core/BrowserEnv.js => dom/ViewportMetrics.js},1
src/renderers/native/__mocks__/UIManager.js,1
all/jasmine-html.js,1
src/{ => isomorphic}/classic/element/__tests__/ReactElement-test.js,1
src/renderers/native/vendor/react/platform/NodeHandle.js,1
vendor/jasmine/ReporterView.js,1
docs/docs/{10.7-update.md => addons-update.md},1
{scripts => fixtures}/attribute-behavior/src/registerServiceWorker.js,1
src/renderers/shared/{ => stack}/reconciler/__tests__/ReactCompositeComponentDOMMinimalism-test.js,1
src/eventPlugins/{TextChangeEventPlugin.js => ChangeEventPlugin.js},1
docs/css/syntax.css,1
src/node_modules/react-dom/{node-stream.js => server.browser.js},1
src/core/__tests__/{ReactNativeComponent-test.js => ReactDOMComponent-test.js},1
React/ReactDOMForm.js,1
docs/{cookbook => tips}/07-children-props-type.md,1
packages/react-codemod/test/findDOMNode-test.js,1
{examples/fiber/debugger => fixtures/fiber-debugger}/.gitignore,1
src/{ => renderers/shared}/event/eventPlugins/ResponderEventPlugin.js,1
React/OrderedMap.js,1
src/{ => shared}/vendor/core/dom/getUnboundedScrollPosition.js,1
src/browser/__tests__/ReactMountDestruction-test.js,1
src/{isomorphic => renderers/shared}/ReactPerf.js,1
docs/docs/reference-test-renderer.md,1
src/renderers/dom/{client => shared}/inputValueTracking.js,1
docs/{cookbook => tips}/11-dom-event-listeners.md,1
src/{core => browser}/__tests__/ReactDOMIDOperations-test.js,1
src/{core => browser}/__tests__/ReactEventTopLevelCallback-test.js,1
docs/_layouts/community.html,1
docs/_css/bourbon/css3/_transform.scss,1
src/{core => renderers/shared/reconciler}/__tests__/ReactMockedComponent-test.js,1
{examples/fiber/debugger => fixtures/fiber-debugger}/package.json,1
src/browser/{ => ui}/dom/filterAttributes.js,1
React/EventConstants.js,1
docs/img/blog/cra-update-exports.gif,1
src/renderers/noop/{ReactNoop.js => ReactNoopEntry.js},1
src/renderers/dom/{client => shared}/eventPlugins/DOMEventPluginOrder.js,1
src/{ => isomorphic}/classic/element/__tests__/ReactElementValidator-test.js,1
src/{isomorphic => renderers/shared}/devtools/__tests__/ReactComponentTreeDevtool-test.js,1
{scripts => fixtures}/attribute-behavior/src/index.css,1
docs/downloads/react-0.11.1.zip,1
docs/img/blog/cra-runtime-error.gif,1
packages/react/addons/cloneWithProps.js,1
src/renderers/native/__mocks__/deepDiffer.js,1
grunt/tasks/react-core.js,1
src/{ => shared}/vendor/core/CSSCore.js,1
src/renderers/native/ReactNative/{ReactNativeBaseComponentEnvironment.js => ReactNativeComponentEnvironment.js},1
src/{ => browser}/eventPlugins/CompositionEventPlugin.js,1
fixtures/packaging/{brunch => browserify/prod}/input.js,1
src/{browser/ui => renderers/dom/shared}/ReactDOMTextComponent.js,1
src/{browser/ui/dom => renderers/dom/client/utils}/ViewportMetrics.js,1
src/{browser/ui/dom/components => renderers/dom/client/wrappers}/__tests__/ReactDOMButton-test.js,1
docs/cookbook/09-componentWillReceiveProps-not-triggered-after-mounting-tip.md,1
src/renderers/shared/{devtools/__tests__/ReactComponentTreeDevtool-test.native.js => hooks/__tests__/ReactComponentTreeHook-test.native.js},1
packages/react-art/index.js,1
src/event/__tests__/CallbackRegistry-test.js,1
{npm-react-dom => packages/react-dom}/server.js,1
docs/warnings/invalid-aria-prop.md,1
src/{browser/ui/dom/components => renderers/dom/client/wrappers}/__tests__/ReactDOMIframe-test.js,1
src/renderers/dom/shared/devtools/ReactDOMNullInputValuePropDevtool.js,1
fixtures/packaging/webpack/prod/package.json,1
src/{ => isomorphic}/classic/class/__tests__/ReactClass-test.js,1
src/{core => renderers/shared/reconciler}/ReactNativeComponent.js,1
fixtures/packaging/{webpack => systemjs-builder/prod}/index.html,1
React/utils/__tests__/mapChildren-test.js,1
src/vendor/third_party/webcomponents.js,1
src/browser/{ => ui}/dom/components/createFullPageComponent.js,1
React/ReactEventTopLevelCallback.js,1
packages/react-codemod/test/class-test2.output.js,1
src/renderers/shared/{ => stack}/reconciler/__tests__/ReactEmptyComponent-test.js,1
React/core/__tests__/ReactCompositeComponentMixin-test.js,1
src/renderers/shared/{stack => shared}/event/eventPlugins/__tests__/ResponderEventPlugin-test.js,1
src/eventPlugins/MobileSafariClickEventPlugin.js,1
src/{ => browser}/dom/components/__tests__/ReactDOMTextarea-test.js,1
React/ReactReconcileTransaction.js,1
React/emptyFunction.js,1
docs/img/blog/devtools-search.gif,1
